,0h,1·8h,3·6h,9·1h,10·9h,12·7h,14·5h,16·3h,18·1h,21·8h,29·0h,30·9h,32·7h,36·3h,38·1h,41·7h,43·6h,52·6h,54·4h,56·3h,70·8h,72·6h,74·4h,79·9h,83·5h,87·1h,94·4h,96·2h,98·0h
BV898_08462,30.96971334,41.916867175,53.04526602000001,22.27871665,18.642716885,12.5349857255,11.149763626666667,17.28020391,12.9704050605,7.635744447,30.353498240000004,26.333474203333335,16.900075485,23.53578027,22.2783649915,43.63763309,23.7751834838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BV898_08463,61.93942668,61.59035413,55.25620097000001,66.83614994,25.7848701,50.1399429,31.483435739999994,85.32100679,47.821685925,68.72170002,47.71116656666666,9.85362441,9.319478043,47.07156054,33.698387714999996,94.54820504,125.501963018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.645572634,16.06184883,3.03939358
BV898_08464,55.05726816,261.4749705666667,188.55421573333334,97.77881195,317.83288625,47.197927445,108.10271673000001,20.52024214,16.034082127,53.45021113,183.2556995,84.20545651666667,7.372239095,35.3036704,96.41481798,58.18351079,60.095388963999994,0.0,122.17470985,0.0,0.0,0.0,0.0,0.0,90.22664934,0.0,0.0,0.0,0.0
BV898_08508,53.33672853,15.063921796333332,63.543128849999995,6.188532402,0.0,49.052397125,7.584260245333333,10.80012744,0.0,0.0,38.23954486666667,21.406661996666667,7.372239095,23.53578027,30.0477087115,43.63763309,50.732645672000004,0.0,0.0,0.0,184.811693,0.0,0.0,0.0,0.0,0.0,10.58229054,42.83159687,0.0
BV898_08521,147.9664082,89.15950545666665,127.39689003333335,28.46724905,3.26848656,59.73291317,27.153331449333336,9.720114697,8.695285189,15.27148889,75.55855169333334,147.70340622666666,55.50015157,47.07156054,43.5270638,14.5458777,14.8965601618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.2870892,38.219924400000004,0.0,64.2473953,0.0
BV898_08522,65.38050594,41.32651496166667,120.38362210666666,16.09018424,14.16344176,60.820458935,2.4038923826666667,60.48071367,0.0,38.17872223,37.244799326666666,52.70890502,55.916868265000005,11.76789013,41.467731435000005,29.0917554,99.90140977400002,244.0268873,305.4367746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.16458107,32.12369765,0.0
BV898_08523,72.26266446,31.200509686333334,55.62931135333334,23.51642313,2.17899104,84.03596070500001,36.35880006,2.160025488,32.14306959,15.27148889,48.044455166666665,63.74745578333333,31.644553679999998,35.3036704,47.177742800000004,72.72938849,37.468469993999996,0.0,0.0,256.69181295,0.0,0.0,123.5533957,0.0,0.0,157.77512507666668,66.13931585,117.7868914,36.47272296
BV898_08550,99.79129854,68.4779999845,53.685095350000005,184.4182656,2.8448176565,79.23947557,3.3330393513333334,64.80076465,58.584390935,45.81446668,43.45462412333333,71.364299069,66.766868565,11.76789013,67.16278257,7.272938849,4.805804812,0.0,0.0,356.5164069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.30924413,0.0
BV898_08556,39.57241149,152.91324177833332,183.3512097,71.78697586,38.253636244999996,109.872856055,155.07843437,238.6828165,163.5590742,335.9727557,120.65139886666667,91.87389655333334,81.511346735,376.5724843,348.16990699999997,167.2775935,255.33167545999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.1272533
BV898_08568,106.6734571,82.41423379416666,32.142580466666665,4.950825922,7.44495745,34.66294172,58.016536169666665,42.12049702,164.34967635,45.81446668,64.70087773333334,51.90295548333333,35.330673225,70.60734081,93.79380512,94.54820504,134.854600464,0.0,0.0,0.0,0.0,0.0,482.4465926,0.0,246.6195082,202.2244691666667,29.10129898,0.0,0.0
BV898_08571,96.35021928,52.19014643516666,41.432260713333335,8.663945363,40.432627284999995,19.185940545,9.61556953,20.52024214,26.65174169,61.08595558,49.01943123666666,33.72369251,11.058358645,94.14312108,52.887754165000004,43.63763309,56.70762224399999,0.0,98.4954815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.936717903,0.0,0.0
BV898_08588,44.73403038,95.60278684333332,97.19133754666666,71.78697586,26.753500955,46.110381675,58.430452497333334,37.80044605,60.792090985,68.72170002,72.74070948333333,132.26937192666665,163.8561269,105.9110112,98.80183792,123.6399604,100.10505529000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.01275166,176.6803371,24.31514864
BV898_08599,0.0,19.447888028166666,11.424950443333332,1.23770648,0.0,15.477001175,2.4038923826666667,11.88014019,8.765425302,7.635744447,1.4007014713333332,21.406661996666667,5.633358495,35.3036704,11.420022725,43.63763309,65.77946954400001,0.0,86.18354635,0.0,0.0,0.0,0.0,0.0,84.21153939,0.0,0.0,0.0,209.718157
BV898_08600,209.9058349,88.85901376166667,68.55389135333333,38.36890089,51.690604865,103.98882517999999,151.99618154666666,166.3219626,26.511461465,68.72170002,109.07962000333333,98.08278936333335,57.65574886500001,117.6789013,118.45919008499999,160.0046547,150.19158806000002,0.0,0.0,0.0,0.0,0.0,258.8737814,0.0,0.0,0.0,18.51900844,37.47764726,60.7878716
BV898_08624,132.4815515,85.97423032783333,35.42174519,7.426238882,52.6596641,33.57539595,15.352501265333332,14.04016567,42.47540348,38.17872223,26.242040583333335,19.415786093333335,5.633358495,105.9110112,19.18936645,7.272938849,4.9833345038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.8487402,0.0
BV898_08633,278.7274201,315.70197293333337,159.91857954333332,389.8775413,411.10497535,552.1806155500001,424.0113971,591.8469838,746.12888595,145.0791445,226.0797053,215.10523375,85.82254133500001,188.2862422,147.71122547,29.0917554,69.400408306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.03801688,0.0,0.0
BV898_08635,407.7678923,329.22799211666666,634.0181316666667,133.6722999,124.68723311,280.2455492,230.98541313333337,214.9225361,283.1507417,404.6944557,565.4318559,673.9421118,768.7887664,541.3229462,230.2723974,87.27526619,43.495284216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BV898_08637,232.2728501,124.933559045,142.28187203333334,50.7459657,38.1323432,69.32588344,28.886351818666668,44.28052251,0.0,22.90723334,90.72541608,60.43254267,52.02239037,23.53578027,65.57143593,101.8211439,120.808832136,0.0,407.2805208465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.39244424,187.3882363,45.5909037
BV898_08640,56.77780779,319.65273680000007,272.9447400666666,350.2709339,257.1222279,417.48914845,174.49605033333333,234.3627655,214.52410780000002,274.8868001,274.8256560666667,229.44545666666667,219.56463680000002,494.2513857,360.8535888,203.6422878,309.06344043999997,0.0,0.0,135.13513515,0.0,0.0,123.5533957,0.0,0.0,79.91438736666667,177.2533665,58.89344569,382.9635911
BV898_08641,18.92593593,16.289889489333333,5.462536964333334,17.32789073,0.0,20.2734863105,27.957575586,18.36021665,43.7617516165,30.54297779,10.908531898,9.85362441,13.00559759,0.0,18.3936931265,29.0917554,28.926100706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.16458107,32.12369765,0.0
BV898_08643,49.89564927,87.85903733166667,60.52768373999999,12.3770648,88.06805432,35.7504874905,10.012208884,23.76028037,51.66643468,38.17872223,48.484829780000005,33.48742741,52.02239037,11.76789013,48.207408985,14.5458777,16.955401103799996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.3939358
BV898_08645,6.88215852,121.23459890333334,227.9869704,269.8200127,79.35209015000001,158.60463134,83.17280622333332,6.480076465,0.0,15.27148889,223.9831282,329.27321666666666,91.03918317,176.518352,81.90579669499999,50.91057194,67.180880996,0.0,0.0,0.0,0.0,0.0,123.5533957,0.0,0.0,0.0,37.03801688,139.2026898,0.0
BV898_08646,237.4344689,212.69068006666666,224.11410373333334,56.9344981,72.1497188,123.49538753499999,116.09633643333332,210.6024851,149.442601225,167.9863778,107.15896628333333,101.19979314666666,76.29470495,117.6789013,169.75559765,189.0964101,184.60749215799999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0484662
BV898_08647,72.26266446,82.160159475,88.41890917333332,48.27055273,45.39621784,49.052397125,37.17650576333333,82.08096856,26.65174169,38.17872223,73.15952459,29.463718986666667,18.638956085,35.3036704,52.326073705,72.72938849,41.466979346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.3939358
BV898_08649,58.49834742,32.825104898333336,26.806809636666667,66.83614994,34.13781188,17.33147086,16.864764503333333,17.28020391,5.1310968895,7.635744447,25.892312726666663,9.756470166666666,0.0,35.3036704,11.654015585,7.272938849,43.6984551718,0.0,0.0,0.0,0.0,0.0,170.6213559,0.0,0.0,41.43581,103.1773327,117.7868914,97.26059457
BV898_08650,368.1954808,212.0553396416667,196.97090906666668,107.6804638,19.066385790000002,51.99441258,37.101840849999995,14.04016567,29.289812859999998,22.90723334,135.13857701666666,114.65979338333334,95.142019385,47.07156054,53.121747025,72.72938849,79.290171408,0.0,0.0,163.99754715,0.0,0.0,0.0,97.0549223,0.0,54.56850756666666,7.936717903,133.8487402,48.63029728
BV898_08651,24.08755482,50.483351473333336,95.54875584333332,73.02468234,5.4474776,42.40144231,24.26716937333333,8.640101953,3.6343284125,15.27148889,76.43751087333332,87.99289984333332,72.608585405,58.83945067,70.48577397,50.91057194,52.82523217600001,0.0,0.0,127.18600955,0.0,0.0,0.0,0.0,96.2417593,31.27084723,0.0,48.18554648,0.0
BV898_08652,10.32323778,46.60547522000001,33.40905245,6.188532402,8.110784065,15.477001175,30.45344219733333,15.12017842,6.627865366,30.54297779,32.63494893666667,11.886456929,14.744478195,47.07156054,6.739677543499999,36.36469425,24.4286684098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.27575506
BV898_08655,209.9058349,234.29333978333332,234.9345962333333,453.0005718,706.42104965,647.5947547999999,762.7257972666666,368.2843458,266.8967088,343.6085001,316.7414832333333,374.67962229999995,524.04636775,1247.396354,463.44640385,1825.507651,1804.7707176,2429.176742,3227.8368204999997,2340.2494189999998,1679.375819,1039.461508,1606.194144,884.278181,1581.973918,1770.5667486666669,793.6717903,679.9516003,1091.142295
BV898_08656,3.44107926,13.4759219425,19.71487766,21.04101017,32.019467365000004,28.0119869005,47.86842669000001,37.80044605,57.653508585000004,22.90723334,24.047656553333336,17.146688476666668,14.952836538000001,23.53578027,31.077374895,50.91057194,21.0904019876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.22786317,0.0,0.0
BV898_08661,0.0,5.8530849788333335,0.0,1.23770648,1.08949552,0.0,0.0,5.400063721,0.0,0.0,3.9430233133333332,0.0,0.0,23.53578027,0.0,0.0,47.562753162,0.0,455.94046760000003,803.6461347,1382.070052,2864.857328,570.699018,1391.120553,3013.570088,2868.079881666667,3079.446546,1681.140177,1863.148265
BV898_08662,235.7139293,131.7575153283333,133.2427247,204.2215693,132.5567162,81.093945245,51.56058756666666,145.8017205,104.41356237000001,38.17872223,119.82329763333333,60.05716671,72.40022706,70.60734081,98.24015749,72.72938849,95.113160928,277.3032811,103.84850335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.36717903,0.0,0.0
BV898_08666,94.62967965,49.822932291,129.5435368933333,32.18036849,1.08949552,99.51296185499999,14.226282687666668,10.80012744,12.3296136015,76.35744447,41.002949040000004,40.58618299333333,24.063956235,11.76789013,20.21903263,14.5458777,5.090101848000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.12369765,0.0
BV898_08667,30.96971334,56.900620769499994,46.33663177333333,112.6312897,112.52212795,34.66294172,10.630346840666666,34.56040781,20.80971323,38.17872223,44.02543431,105.51496428333333,67.183585255,70.60734081,22.2783649915,0.0,9.91322566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BV898_08668,34.4107926,85.46557955499999,45.01905841666667,27.22954257,12.71092386,7.73850059,5.5748818133333335,7.560089209,0.0,7.635744447,23.442427686666665,11.983611170000001,5.633358495,0.0,2.8550056815,21.81881655,18.686984744,0.0,8.207956795,0.0,144.635238,0.0,105.9029106,0.0,0.0,0.0,0.0,0.0,0.0
BV898_08670,125.599393,167.59290815,287.2493714666667,240.1150572,48.6647044,119.145204465,93.13939874333335,139.321644,39.767192195,91.62893336,284.81877019999996,209.61233796666667,159.96164900000002,223.5899126,152.859556415,196.3693489,171.71171378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.81015371,0.0,36.47272296
BV898_08671,60.21888705,43.49173460149999,118.8504312,58.17220458,36.86176487,25.069971445,13.58196307,33.48039507,37.55472693,15.27148889,75.39190739333334,54.796935166666664,33.38343428,23.53578027,21.24869881,29.0917554,21.037077992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.81015371,96.37109296,0.0
BV898_08680,36.13133223,61.887620163,113.46655831666668,16.09018424,99.38753517,137.56422113,62.960156860000005,58.32068818,28.153275389,198.5293556,145.23186683333333,154.57913770000002,160.17000735,200.0541323,163.57760050000002,189.0964101,179.3253568,0.0,102.5994599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.51900844,0.0,0.0
BV898_08681,196.1415178,74.15876344333334,138.53158284999998,51.98367218,12.287254955,17.33147086,8.140824115333333,6.480076465,50.454991875,53.45021113,90.94470836333333,95.42507477,44.441792925,35.3036704,32.902714395000004,36.36469425,49.926499236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.43332938
BV898_08682,2147.233458,1849.0371718333333,1622.6720930000001,1216.66547,687.2363694000001,243.7281378,216.33172019999998,173.8820518,253.706353,114.5361667,793.4013762666667,876.8730268333333,588.72965285,258.893583,307.07646655,160.0046547,547.53657834,0.0,210.45747745,0.0,425.8704229,0.0,129.4368907,657.8166956,102.2568693,484.16341869999997,1267.229292,1889.944212,7027.077957
BV898_08683,254.6398652,135.812730225,163.69881009999997,134.9100064,207.67211733,69.6465053,44.267530883333336,42.12049702,0.0,30.54297779,129.88370893333334,198.37947870000002,145.63388748,70.60734081,41.23373858,58.18351079,45.755374004000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BV898_08711,110.1145363,113.27659182999999,106.18957081333333,61.88532402,5.4474776,45.34345776,34.126168363333335,23.76028037,4.8457712165,22.90723334,60.96428752666666,62.562529430000005,26.011195185,23.53578027,32.902714395000004,29.0917554,46.095868488600004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BV898_08712,24.08755482,63.836099925000006,71.33617888666667,50.7459657,3.26848656,45.34345776,22.77720772666667,50.76059898,27.082112809999998,22.90723334,33.20754916666667,12.21987627,43.119629018,35.3036704,38.84671862,36.36469425,38.176171348000004,0.0,90.28752475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BV898_08713,87.74752113,95.68330727333334,94.75443304333332,22.27871665,66.64159466,66.383867985,80.467454,9.720114697,24.944552875,106.9004223,77.62071010666666,71.51305006,33.38343428,70.60734081,104.41815455000001,94.54820504,88.98326340999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.81015371,203.4500851,0.0
BV898_08715,239.1550086,107.45286082283333,90.40822787,47.03284625,100.77897819,0.0,46.45488462,30.24035684,1.211442804,61.08595558,95.37301535,67.44738501333335,18.43059774,58.83945067,36.78738626,65.45644964,24.790961466,299.4875435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BV898_08719,53.33672853,81.94594507233333,219.05483517000002,345.320108,561.57879205,327.44347665,247.79507673,246.2429057,228.00455451,53.45021113,385.48710013333334,606.6723983,1009.7807148,211.8220224,52.092080845,21.81881655,65.194705512,0.0,229.8227902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BV898_08720,103.2323778,94.37122253333335,145.17892836000001,43.31972681,26.753500955,47.197927445,18.68554061433333,12.96015293,68.77644459999999,30.54297779,127.03144805666666,82.59355744333334,94.93366103,35.3036704,61.920756925,21.81881655,20.859548302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BV898_08722,63.65996631,45.12781092150001,24.36271712,9.901651843,8.71596416,47.964851355,25.503074549999997,112.3213254,20.80971323,122.1719112,48.57547653666666,12.317030513333334,14.952836538000001,58.83945067,135.49552945,407.2845756,448.43374658000005,0.0,176.47107105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.03801688,0.0,0.0
BV898_08723,29.24917371,15.47726468,7.0919319756666654,16.09018424,5.26596641,9.59297027,5.984611996999999,30.24035684,29.930604315500002,53.45021113,9.158102569999999,2.4634061023333333,3.686119548,0.0,44.556729985,130.9128993,94.45297733,0.0,97.73976785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.58229054,42.83159687,12.15757432
BV898_08724,51.6161889,31.363911088333335,57.00517410333333,17.32789073,15.25293728,19.185940545,12.861223873333335,35.64042056,5.987073905,15.27148889,69.47379233333334,127.17113238666667,102.09754176999999,47.07156054,9.594683226999999,116.3670216,104.59022073599999,0.0,45.143762365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BV898_08725,5.16161889,5.019027407,9.607500571666668,22.27871665,1.7553221365,17.33147086,8.774178306666666,0.0,6.05721402,7.635744447,3.5932954566666666,12.122722029,11.26671699,11.76789013,5.710011365,14.5458777,22.4493288418,0.0,0.0,0.0,0.0,0.0,0.0,107.8388026,0.0,0.0,0.0,0.0,0.0
BV898_08726,395.7241149,311.00400988333337,350.59590346666664,655.9844346,562.3052652,614.33998065,523.9569915333333,426.6050339,566.2265781,603.2238113,370.8060192,433.4737839,871.1666802,2035.844993,962.931124,1709.14063,3310.325602,5601.526277,4959.5479345,1772.5863115,3254.292854,3638.115279,1482.640748,3946.900174,709.7829748,4955.633662333334,2407.471097,2114.810095,531.8938765
BV898_08727,254.6398652,159.22572697500001,156.07643956666666,55.69679162,121.90391874,130.14634239999998,60.36766216,24.84029312,18.17164206,122.1719112,142.30872866,97.41595067666667,118.789258915,117.6789013,171.01925667,58.18351079,149.98742278799998,0.0,0.0,0.0,0.0,0.0,182.388346,0.0,0.0,0.0,29.10129898,144.5566394,0.0
BV898_08728,115.2761552,103.98925780333333,150.96228503333336,54.45908514,21.60839921,25.069971445,48.37863271,35.64042056,13.25573073,61.08595558,137.73533690000002,98.02759173666668,50.28350977,282.4293632,103.388488385,123.6399604,141.1618086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.332419,0.0,52.91145268,0.0,24.31514864
BV898_08730,32.69025297,16.673597424666667,24.10918485666667,0.0,15.97941042,17.33147086,7.831940507,16.20019116,21.95101592,45.81446668,26.242040583333335,16.716114892333334,16.900075485,70.60734081,19.42335931,21.81881655,43.819114056000004,0.0,0.0,0.0,176.776402,0.0,0.0,0.0,0.0,0.0,0.0,53.53949609,0.0
BV898_08732,17.2053963,139.02850980333332,204.30499663333333,179.4674397,43.822406895,63.44185253,15.711993531,85.32100679,56.797531570000004,45.81446668,119.95194314999999,317.80409233333336,164.2728436,82.37523094,67.63076828999999,130.9128993,89.721163544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.87343581,0.0,100.2999881
BV898_08737,156.5691063,138.16676244833334,140.39713475,68.07385642,17.0082594165,50.1399429,54.95061178333333,4.320050977,18.031361835,76.35744447,111.84123410666666,166.1321753,55.50015157,94.14312108,85.5564757,116.3670216,112.39756227000001,0.0,0.0,0.0,0.0,0.0,0.0,107.8388026,0.0,0.0,60.84817059,85.66319374,15.1969679
BV898_08738,104.9529174,128.79960301333332,115.21553146666668,70.54926938,35.2273074,45.34345776,64.37120278666667,54.00063721,38.625889505,114.5361667,96.23399512666667,55.033200263333335,31.644553679999998,23.53578027,110.12816591500001,101.8211439,67.89121773,0.0,42.76114844,0.0,0.0,0.0,105.9029106,0.0,138.347529,0.0,52.91145268,21.41579843,82.06362667
BV898_08740,230.5523104,137.83166760449998,202.5356488,106.4427573,197.92687575,99.19234003,142.00775723,157.6818606,32.3582551435,68.72170002,125.20323116666667,127.53686821666666,102.30590015,35.3036704,81.90579669499999,130.9128993,168.94374408000002,0.0,656.4896328,441.39814555,562.4703699,570.4361935,806.0388193,884.278181,234.5892883,458.53024116666666,415.3549036,390.8383214,0.0
BV898_08743,180.6566612,244.84460466333334,308.32573586666666,326.7545108,133.1008214,185.52907248,64.33581038,50.76059898,13.47091629,0.0,217.35269826666664,112.80802835000001,46.59739022,47.07156054,77.69343725,814.5691511,477.77914578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.58229054,0.0,0.0
BV898_08750,25.80809445,15.608608508333333,12.622945681666666,28.46724905,13.07394624,25.069971445,37.71147718266667,46.440548,12.9704050605,30.54297779,7.445672013333334,4.926812203333333,7.372239095,35.3036704,36.78738626,7.272938849,9.0012043164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
